COUNTY,HD_CODE,HD_NAME,CD_CODE,CD_NAME,PARTY,SYSDATE,COUNT(V.ID)
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Libertarian,11/03/2017,125
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Republican,11/03/2017,3767
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Progressive,11/03/2017,5
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Other,11/03/2017,216
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Constitution,11/03/2017,21
CLACKAMAS,SR51,House District 51,5th Cong,US Congressional District 5,Independent Party,11/03/2017,319
CLACKAMAS,SR51,House District 51,5th Cong,US Congressional District 5,Progressive,11/03/2017,7
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Democrat,11/03/2017,5296
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Progressive,11/01/2016,12
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Independent Party,11/01/2016,680
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Libertarian,02/01/2017,115
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Progressive,03/01/2017,7
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Working Families Party of Oregon,01/01/2017,150
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Republican,10/01/2017,3764
CLACKAMAS,SR51,House District 51,5th Cong,US Congressional District 5,Nonaffiliated,09/01/2017,2421
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Democrat,02/01/2017,5222
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Libertarian,06/01/2017,111
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Pacific Green,11/03/2017,75
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Nonaffiliated,11/03/2017,5337
CLACKAMAS,SR51,House District 51,5th Cong,US Congressional District 5,Nonaffiliated,11/03/2017,2501
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Nonaffiliated,11/03/2017,7229
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Constitution,11/03/2017,26
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Working Families Party of Oregon,11/03/2017,34
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Democrat,11/03/2017,7303
CLACKAMAS,SR51,House District 51,5th Cong,US Congressional District 5,Other,11/03/2017,68
CLACKAMAS,SR51,House District 51,5th Cong,US Congressional District 5,Libertarian,11/03/2017,65
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Other,11/03/2017,152
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Libertarian,11/03/2017,109
CLACKAMAS,SR51,House District 51,5th Cong,US Congressional District 5,Working Families Party of Oregon,11/03/2017,29
CLACKAMAS,SR51,House District 51,3rd Cong,US Congressional District 3,Independent Party,11/03/2017,737
MULTNOMAH,SR51,House District 51,3rd Cong,US Congressional District 3,Working Families Party of Oregon,11/03/2017,157
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Independent Party,03/11/2019,1086
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Other,03/11/2019,96
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Independent Party,03/11/2019,402
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Progressive,03/11/2019,9
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Republican,03/11/2019,3063
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Working Families Party of Oregon,03/11/2019,80
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Democrat,03/11/2019,3027
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Nonaffiliated,03/11/2019,2930
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Other,03/11/2019,73
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Nonaffiliated,03/11/2019,4866
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Progressive,03/11/2019,14
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Libertarian,03/11/2019,66
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Constitution,03/11/2019,17
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Libertarian,03/11/2019,184
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Working Families Party of Oregon,03/11/2019,34
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Libertarian,03/11/2019,87
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Pacific Green,03/11/2019,69
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Democrat,03/11/2019,5895
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Constitution,03/11/2019,34
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Pacific Green,03/11/2019,24
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Working Families Party of Oregon,03/11/2019,26
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Nonaffiliated,03/11/2019,7756
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Constitution,03/11/2019,10
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Other,03/11/2019,221
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Republican,03/11/2019,6983
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Independent Party,03/11/2019,651
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Republican,03/11/2019,3042
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Democrat,03/11/2019,6571
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Pacific Green,03/11/2019,59
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Progressive,03/11/2019,7
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Independent Party,02/08/2019,1081
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Other,02/08/2019,96
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Independent Party,02/08/2019,399
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Progressive,02/08/2019,9
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Republican,02/08/2019,3069
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Working Families Party of Oregon,02/08/2019,80
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Democrat,02/08/2019,3019
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Nonaffiliated,02/08/2019,2911
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Other,02/08/2019,73
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Nonaffiliated,02/08/2019,4843
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Progressive,02/08/2019,14
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Libertarian,02/08/2019,68
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Constitution,02/08/2019,17
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Libertarian,02/08/2019,188
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Working Families Party of Oregon,02/08/2019,35
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Libertarian,02/08/2019,87
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Pacific Green,02/08/2019,70
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Democrat,02/08/2019,5888
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Constitution,02/08/2019,32
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Pacific Green,02/08/2019,25
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Working Families Party of Oregon,02/08/2019,26
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Nonaffiliated,02/08/2019,7706
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Constitution,02/08/2019,9
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Other,02/08/2019,223
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Republican,02/08/2019,6985
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Independent Party,02/08/2019,650
HOOD RIVER,SR52,House District 52,2nd Cong,"US Representative, 2nd District",Republican,02/08/2019,3039
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Democrat,02/08/2019,6568
CLACKAMAS,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Pacific Green,02/08/2019,58
MULTNOMAH,SR52,House District 52,3rd Cong,"US Representative, 3rd District",Progressive,02/08/2019,7
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,01/10/2019,59
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,01/10/2019,650
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,01/10/2019,80
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,01/10/2019,2886
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,01/10/2019,7639
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,01/10/2019,9
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,01/10/2019,25
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,01/10/2019,6984
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,01/10/2019,14
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,01/10/2019,25
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,01/10/2019,3071
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,01/10/2019,7
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,01/10/2019,17
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,01/10/2019,4807
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,01/10/2019,1086
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,01/10/2019,404
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,01/10/2019,69
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,01/10/2019,68
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,01/10/2019,31
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,01/10/2019,188
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,01/10/2019,3020
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,01/10/2019,73
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,01/10/2019,3031
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,01/10/2019,97
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,01/10/2019,221
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,01/10/2019,6589
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,01/10/2019,34
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,01/10/2019,9
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,01/10/2019,5898
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,01/10/2019,86
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,12/07/2018,59
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,12/07/2018,650
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,12/07/2018,80
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,12/07/2018,2869
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,12/07/2018,7585
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,12/07/2018,9
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,12/07/2018,27
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,12/07/2018,6985
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,12/07/2018,14
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,12/07/2018,25
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,12/07/2018,3056
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,12/07/2018,7
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,12/07/2018,17
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,12/07/2018,4778
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,01/24/2018,28
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,01/24/2018,3032
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,01/24/2018,12
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,01/24/2018,1017
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,01/24/2018,7
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,12/19/2017,81
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,12/19/2017,15
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,12/19/2017,2957
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,12/19/2017,102
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,12/19/2017,58
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,12/19/2017,13
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,12/19/2017,1037
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,12/19/2017,8
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,12/19/2017,226
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,12/19/2017,36
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,12/19/2017,26
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,12/19/2017,58
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,12/19/2017,6594
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,12/19/2017,662
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,12/19/2017,6885
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,12/19/2017,392
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,12/19/2017,7209
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,12/19/2017,75
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,12/19/2017,4511
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,12/19/2017,3048
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,12/19/2017,25
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,12/19/2017,7
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,12/19/2017,8
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,12/19/2017,186
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,12/19/2017,3052
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,12/19/2017,84
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,12/19/2017,5751
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,12/19/2017,2702
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,12/19/2017,72
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,12/19/2017,33
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,08/01/2017,177
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,08/01/2017,5686
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,08/01/2017,75
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,08/01/2017,79
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,08/01/2017,9
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,08/01/2017,2525
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,08/01/2017,63
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,08/01/2017,2928
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,08/01/2017,15
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,08/01/2017,3040
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,08/01/2017,4246
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,08/01/2017,8
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,08/01/2017,38
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,08/01/2017,24
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,08/01/2017,4
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,08/01/2017,389
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,08/01/2017,26
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,08/01/2017,56
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,08/01/2017,10
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,08/01/2017,6648
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,08/01/2017,32
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,08/01/2017,1017
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,08/01/2017,216
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,08/01/2017,3024
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,08/01/2017,650
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,08/01/2017,75
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,08/01/2017,6422
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,08/01/2017,83
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,08/01/2017,94
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,08/01/2017,6806
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,09/01/2017,60
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,06/01/2017,13
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,11/01/2016,211
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,04/01/2017,6448
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,04/01/2017,25
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,04/01/2017,5751
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,07/01/2017,75
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,06/01/2017,3023
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,01/01/2017,83
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,12/01/2016,384
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,02/01/2017,2402
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,02/01/2017,216
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,06/01/2017,218
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,12/01/2016,13
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,01/01/2017,213
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,05/01/2017,3
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,07/01/2017,6824
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,07/01/2017,3031
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,09/01/2017,73
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,09/01/2017,1013
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,11/01/2016,35
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,10/01/2017,3065
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,04/01/2017,32
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,03/01/2017,221
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,01/01/2017,648
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,09/01/2017,646
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,11/01/2016,165
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,05/01/2017,39
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,10/01/2017,6879
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,09/01/2017,83
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,11/01/2016,3756
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,05/01/2017,13
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,03/01/2017,67
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,01/01/2017,3117
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,07/01/2017,388
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,02/01/2017,3
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,10/01/2017,57
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,09/01/2017,180
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,12/01/2016,34
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,01/01/2017,99
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,02/01/2017,1007
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,02/01/2017,14
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,10/01/2017,3061
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,11/01/2016,2343
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,02/01/2017,5730
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,10/01/2017,6
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,11/01/2016,3133
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,06/01/2017,6407
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,07/01/2017,2503
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,05/01/2017,3091
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,11/01/2016,24
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,07/01/2017,38
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,12/01/2016,22
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,05/01/2017,6409
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,12/01/2016,24
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,06/01/2017,6819
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,07/01/2017,71
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,09/01/2017,34
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,05/01/2017,5743
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,03/01/2017,8
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,09/01/2017,3044
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,03/01/2017,6456
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,02/01/2017,22
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,06/01/2017,75
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,09/01/2017,55
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,05/01/2017,9
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,06/01/2017,3
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,06/01/2017,169
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,07/01/2017,9
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,04/01/2017,61
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,01/01/2017,3068
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,06/01/2017,8
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,02/01/2017,3071
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,05/01/2017,4121
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,12/01/2016,30
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,04/01/2017,9
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,12/01/2016,8
